id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
f134989e-512d-44fa-aecb-695db62c5c77,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/034033.mp3,At-Tariq,Ash-Sharh,Saba',Quraish,3,
5909c4e9-3507-4016-866e-55b9a4a083e0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/045031.mp3,Aal-E-Imran,Saba',Hud,Al-Jathiya,4,
b5649fd5-aa4a-4e8a-8313-28a71c2901b0,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/043050.mp3,Al-Ankabut,An-Nas,Az-Zukhruf,As-Saffat,3,
2fc576ac-7c0b-4b0c-ae0a-0f8b5f04c834,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/035004.mp3,Al-Ahzab,An-Nazi'at,Fatir,Al-Ankabut,3,
d37b3abc-569e-4df8-ae63-3a441df5a016,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/051017.mp3,Al-Qari'a,Al-Jathiya,Al-Jumu'a,Adh-Dhariyat,4,
6f4f0686-91e6-432e-ab0f-e2c69f96ad28,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/043032.mp3,Az-Zukhruf,Al-Insan,Al-Ankabut,Al-Jinn,1,
2412261e-3742-4601-a06c-efd9ebba3f44,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/055009.mp3,Ar-Rahman,Qaf,Al-Kafirun,As-Saff,1,
e319c254-5a4a-404f-bf30-cbab8089d399,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/052027.mp3,Al-Lail,At-Tur,Al-Qari'a,At-Taghabun,2,
246d8f9d-7776-406a-a01a-c1c73b089c95,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/049015.mp3,Al-Hujurat,Yusuf,Al-Fajr,Yunus,1,
54b1a174-9c9f-4dab-87b3-faa2498dfba0,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/035037.mp3,Ibrahim,At-Tawbah,Al-Mutaffifin,Fatir,4,
707f0179-5262-4650-b896-b9cecf8b53d6,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/049001.mp3,Al-Jathiya,Al-Haqqah,Al-Humaza,Al-Hujurat,4,
9060c3a5-1192-4c33-97ea-8633e8f3233e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/030059.mp3,Al-Falaq,Hud,Ar-Rum,Al-Qalam,3,
49370253-26ef-4622-ad4e-1881ff570949,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/035030.mp3,At-Tariq,Fatir,Al-A'raf,At-Tahrim,2,
f7786f43-c88b-4271-a12b-20a633d239e9,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/030008.mp3,Ar-Rum,Al-A'raf,Al-Anbiya,Al-Bayyina,1,
d5efabd3-28cb-4bd9-9d16-33b003d73a92,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056025.mp3,Al-Waqi'a,Al-Ma'un,Al-Ma'arij,Al-Burooj,1,
30261d27-6cbd-45ff-897f-6c70f616350c,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/045037.mp3,Al-Jathiya,Ad-Dukhan,An-Nur,Ash-Shams,1,
a427204a-a1f4-4005-88f8-57e6b813601d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/050012.mp3,Al-Ahqaf,Al-Jinn,At-Talaq,Qaf,4,
0c7cdf0b-c6c3-419c-ad83-7fd9dab48b67,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/044007.mp3,Al-Asr,Ad-Dukhan,Adh-Dhariyat,Ash-Sharh,2,
a6192df0-2663-46fb-b71e-4060db87b29f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/057012.mp3,Al-Hadid,An-Nazi'at,Al-Qalam,An-Nasr,1,
4b84cf6c-613d-4bb1-b5fd-e79a7f0aa5ff,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047031.mp3,An-Nasr,Muhammad,An-Nazi'at,Al-Jinn,2,
2363e567-4a23-42f6-860c-4cc208e84066,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/030060.mp3,Ar-Rum,Al-Ankabut,As-Sajda,Al-Fath,1,
71bedfa4-5019-4e55-aa13-a0b0f96e0fbe,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/055022.mp3,Al-Mu'minun,Ar-Rahman,Adh-Dhariyat,An-Nasr,2,
108e7aab-cd72-419e-a727-32ecba343b4a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/031034.mp3,Luqman,Sad,At-Takathur,Al-Qadr,1,
5c87d8ba-f475-401e-9e5e-2b9aff4f554c,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/052020.mp3,Al-Haqqah,Ya-Sin,Al-Ankabut,At-Tur,4,
dc5ce5e6-9e06-4203-b886-890a7ab12015,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/053036.mp3,An-Najm,An-Nasr,Quraish,Nuh,1,
